350	581	203
70	426	35
276	430	821
217	3	391
549	246	894
876	505	321
748	222	796
692	543	535
742	611	181
378	398	376
546	217	847
969	167	28
499	829	750
504	140	574
272	381	812
530	146	625
28	728	811
139	795	864
559	445	283
875	711	937
150	332	114
220	974	353
993	309	540
741	712	613
417	572	226
670	506	477
377	393	877
280	61	68
689	377	183
520	516	433
394	886	874
301	855	203
400	602	428
329	828	571
311	257	348
144	933	266
81	167	404
426	235	560
540	283	765
652	610	92
582	93	214
517	162	901
338	160	574
703	93	306
347	38	832
214	944	476
385	259	640
547	883	86
155	119	490
345	329	616
667	680	385
447	893	274
869	555	795
856	885	96
624	286	209
786	847	355
147	686	883
970	637	792
394	292	532
998	779	294
298	169	343
904	160	268
767	947	911
975	361	16
983	806	85
596	672	257
268	199	714
969	576	784
474	774	467
362	946	402
766	132	381
130	183	749
208	902	71
82	704	526
783	30	602
418	284	604
19	892	804
301	757	608
899	775	36
948	834	154
384	23	943
355	750	436
552	827	964
468	869	668
132	846	582
558	841	176
651	58	290
145	70	967
278	460	500
649	699	507
792	963	210
544	28	822
591	893	758
168	549	686
797	574	657
44	487	234
191	291	347
302	83	268
723	9	879
497	783	524
798	777	989
438	930	186
21	880	489
199	946	239
11	146	857
874	532	937
755	934	348
950	322	566
625	935	742
151	528	561
984	825	396
2	917	471
114	861	92
523	557	735
290	602	555
411	760	323
770	928	909
146	721	475
908	248	233
63	428	846
266	879	336
403	477	0
415	145	334
699	444	572
43	270	127
936	27	852
376	284	935
775	370	940
210	97	139
159	718	340
29	968	697
452	225	752
95	69	477
248	40	483
993	777	510
115	984	741
37	13	851
118	942	975
259	108	400
486	736	965
696	634	307
943	36	470
610	894	87
245	560	944
451	622	635
827	993	477
85	42	883
137	215	510
682	345	70
349	289	916
561	824	343
111	768	720
738	137	703
982	564	525
357	624	776
38	839	949
894	839	32
931	661	571
231	479	794
407	139	304
384	305	878
19	88	3
821	394	958
392	706	812
437	769	344
966	71	998
783	896	527
205	953	583
246	666	382
23	32	382
260	612	193
37	463	584
43	586	556
566	958	881
628	439	774
1	608	519
212	917	379
998	152	477
406	261	665
125	204	485
364	742	654
985	848	902
599	89	423
638	799	860
449	989	816
233	632	396
902	566	377
756	184	749
348	758	361
731	612	672
706	227	612
919	72	834
705	530	804
862	60	963
71	884	329
179	596	99
626	342	6
130	746	589
8	232	461
276	676	454
120	471	395
761	517	488
102	468	878
576	5	229
437	46	418
173	836	385
502	38	626
122	12	975
495	957	569
980	467	368
940	543	426
267	805	711
156	483	365
242	734	471
823	271	936
117	531	737
226	307	666
875	266	74
441	20	782
795	678	968
552	271	764
958	436	399
616	344	762
989	855	493
216	583	771
58	365	104
575	609	545
481	318	383
120	75	622
651	787	504
216	109	631
920	299	298
206	912	490
927	909	966
528	966	587
859	427	457
185	200	145
745	549	453
387	578	584
388	130	4
852	495	391
803	302	92
993	868	853
761	281	585
330	705	333
877	269	460
171	740	748
469	511	101
374	828	578
157	283	434
114	396	810
64	125	170
288	86	193
73	391	163
919	603	66
389	950	211
650	876	744
113	172	785
727	924	719
250	951	212
884	182	215
436	434	900
177	426	108
656	821	627
647	556	120
622	261	282
736	909	235
469	520	208
977	142	949
821	134	81
132	720	481
243	544	973
20	298	266
487	677	174
237	890	809
581	327	228
999	797	529
384	867	40
682	275	132
844	3	701
758	417	497
189	247	799
430	51	722
946	810	112
69	485	505
957	786	407
907	432	820
242	890	191
234	20	359
824	368	732
963	580	607
876	263	82
426	973	423
757	388	155
132	783	106
145	833	717
447	341	941
342	505	458
166	215	836
624	3	59
228	286	800
480	420	947
91	440	53
277	619	437
743	147	387
658	273	391
565	724	960
73	278	667
354	254	91
941	539	815
570	199	827
30	423	616
569	785	442
40	973	33
965	164	732
314	53	204
500	532	414
722	579	14
908	119	861
176	684	371
185	12	693
52	31	362
194	216	821
439	982	464
317	209	193
540	258	534
621	988	784
693	715	931
379	985	444
644	114	729
287	955	274
558	535	698
716	853	438
426	646	49
55	818	553
316	243	617
752	540	28
909	746	76
313	232	345
793	715	394
158	405	970
257	91	239
971	8	615
742	941	901
553	997	293
471	479	880
128	523	382
73	647	426
604	868	335
154	250	189
385	116	88
514	552	908
725	802	73
322	242	726
286	568	886
639	859	487
234	330	335
876	19	339
214	290	124
418	978	894
792	771	212
845	613	26
492	211	553
104	396	961
966	829	266
538	320	692
961	376	634
989	249	924
253	669	880
862	213	904
568	962	614
365	593	956
748	551	516
551	571	275
294	879	138
259	431	35
100	847	947
503	808	493
424	622	661
682	261	60
609	107	99
649	515	810
893	626	483
268	629	389
146	421	780
601	94	257
542	864	983
39	789	261
645	656	420
37	127	189
65	29	592
772	612	116
489	491	725
676	968	418
615	686	804
331	238	228
73	114	291
213	857	810
738	44	36
538	8	921
850	490	143
920	743	171
753	85	696
847	980	234
968	353	224
562	739	737
874	385	805
219	936	397
598	328	965
546	319	39
282	249	45
760	993	880
996	540	202
639	337	941
643	406	68
664	373	756
674	580	594
884	774	601
265	594	196
732	189	51
856	179	269
667	695	965
74	348	75
588	774	593
451	910	166
128	635	783
229	155	628
68	921	757
247	760	20
495	565	244
155	459	789
288	88	475
407	615	474
987	148	563
875	461	87
282	758	159
637	921	665
788	727	394
23	714	525
532	655	407
484	155	661
168	582	161
114	506	751
44	916	582
548	546	497
535	91	886
259	702	293
316	289	714
110	509	655
70	333	624
709	464	907
760	598	933
847	615	737
224	691	142
173	758	165
754	34	974
484	564	297
621	155	599
319	53	283
298	775	692
423	590	995
694	966	758
264	892	331
493	904	199
228	218	18
855	520	635
948	186	221
526	368	214
550	550	490
789	198	974
371	13	276
809	589	37
392	473	699
87	834	98
522	431	122
693	504	717
438	906	696
695	262	282
67	176	211
987	549	253
981	916	27
130	428	78
159	231	290
138	679	934
816	96	833
368	532	129
4	663	730
594	606	711
273	382	768
414	211	669
62	63	397
642	476	213
562	854	33
596	192	471
529	708	288
738	643	810
791	515	130
528	717	820
147	186	368
176	530	181
588	450	646
676	189	309
15	370	647
238	712	180
555	167	665
773	585	799
583	225	907
606	408	547
124	191	899
576	734	398
83	572	752
49	607	15
712	890	667
818	607	502
623	449	584
483	971	557
343	702	241
543	685	780
242	688	117
525	419	16
78	89	69
404	619	46
365	420	627
906	215	479
962	103	807
177	164	325
563	223	264
282	66	490
119	170	263
800	352	26
913	175	185
850	488	90
540	528	477
248	891	770
821	550	399
60	149	372
139	662	158
561	661	303
262	152	968
429	214	94
875	221	92
604	77	609
798	812	628
333	361	877
802	184	305
482	773	81
578	341	337
668	549	801
652	227	953
210	941	420
217	701	111
523	816	604
924	23	441
822	374	694
420	302	795
408	77	53
217	645	980
935	148	381
727	234	224
703	422	290
598	654	200
191	351	61
770	230	489
891	642	995
903	846	286
673	609	180
697	427	491
894	775	210
856	754	835
961	824	550
964	11	824
299	585	493
718	69	456
285	736	857
862	948	377
520	228	847
994	385	419
701	705	800
685	758	74
259	55	556
920	634	580
666	304	744
173	856	744
265	37	629
474	760	325
561	543	178
324	99	320
929	95	522
144	273	751
286	764	540
206	248	978
994	470	722
730	971	200
562	464	919
431	573	293
373	740	562
36	277	941
217	109	290
454	336	112
52	56	924
283	975	824
87	7	55
463	891	232
133	954	80
836	299	523
115	217	246
283	683	841
278	959	975
981	224	603
499	158	895
42	77	447
701	143	998
510	570	138
495	512	802
556	401	726
771	550	615
706	428	902
910	188	992
276	595	57
676	210	896
820	778	83
307	152	796
312	918	644
463	953	606
14	49	857
914	48	205
580	791	807
862	556	312
668	628	444
699	358	588
263	262	423
35	353	221
145	346	267
800	439	339
100	298	181
801	5	752
672	508	791
823	52	403
630	220	901
840	447	739
575	578	371
110	551	605
699	161	358
841	829	614
661	8	29
199	35	822
775	232	900
405	158	107
673	170	880
643	301	455
17	969	108
219	910	535
219	345	671
275	891	216
772	627	304
141	147	916
783	850	582
227	355	685
406	743	681
557	759	182
804	434	466
350	571	38
301	381	289
994	351	592
589	22	731
922	104	200
278	978	302
836	69	955
745	346	907
684	620	977
1000	548	51
544	427	551
48	69	363
89	304	52
711	605	606
953	308	329
682	200	836
964	560	841
373	368	63
100	582	272
142	902	131
386	220	611
483	644	49
536	820	434
221	578	530
506	452	421
467	708	857
672	61	819
525	243	686
348	945	284
329	613	682
287	932	849
244	451	821
864	90	677
316	240	85
90	665	309
55	849	718
646	306	32
168	995	219
422	244	429
660	604	96
900	151	436
981	76	153
803	158	37
619	327	567
256	752	424
850	257	611
178	916	626
151	373	835
188	326	714
956	972	793
949	178	580
485	708	898
227	891	976
75	651	250
859	991	997
272	800	956
785	132	298
273	668	617
809	943	920
428	463	819
44	378	506
200	445	380
82	348	636
79	587	14
540	88	394
972	907	131
757	97	978
322	225	21
794	377	154
406	552	716
575	101	650
48	871	379
966	679	760
226	815	498
153	92	175
495	947	819
815	525	217
154	405	921
840	165	297
339	714	155
262	758	56
30	844	190
711	167	190
183	772	175
649	291	610
997	432	303
769	368	962
188	689	763
207	449	979
887	103	916
393	148	114
848	239	481
655	442	928
455	163	807
177	54	949
378	628	661
722	237	148
152	522	614
778	393	589
636	998	631
882	188	65
978	492	630
168	371	708
767	407	31
655	137	325
570	912	739
565	553	389
778	680	198
64	728	287
573	350	838
475	449	616
564	591	704
154	466	106
175	54	739
658	571	964
218	589	748
389	801	838
176	147	99
942	660	953
601	246	825
379	774	458
420	515	237
718	72	333
494	588	864
127	285	46
106	208	161
847	25	712
630	65	296
929	494	553
543	100	339
824	362	714
966	382	510
258	825	669
993	922	519
340	499	655
946	23	137
889	723	235
332	915	341
842	655	950
679	76	61
330	78	833
951	754	467
445	987	758
11	361	683
767	964	814
578	285	402
5	636	645
51	950	285
312	599	910
145	884	591
259	147	24
621	796	530
472	686	522
853	834	104
183	93	62
663	962	366
921	382	807
41	888	735
890	815	301
5	169	868
359	355	527
858	382	829
27	594	100
546	655	166
169	585	628
923	556	520
804	917	840
319	714	428
340	877	460
855	531	430
572	656	563
277	320	804
965	786	703
133	319	317
915	919	433
996	794	923
979	572	678
536	839	52
931	664	82
436	40	357
212	63	408
573	88	537
172	251	394
19	441	240
446	740	543
871	222	636
862	534	330
674	829	36
242	734	759
209	992	585
806	776	742
203	361	773
803	347	313
355	769	953
231	725	102
627	487	184
708	755	313
624	787	820
638	114	103
625	797	926
373	503	697
677	48	367
677	566	959
270	782	579
307	723	480
657	222	269
484	792	662
259	622	839
580	220	229
308	178	149
646	413	306
145	94	27
297	865	319
2	914	882
513	515	98
432	882	766
944	92	255
260	333	468
100	518	889
560	128	738
436	335	457
920	228	407
1	903	199
969	444	743
851	695	113
227	371	689
43	234	593
338	140	667
133	988	753
184	670	639
84	765	973
750	110	6
594	688	521
54	496	530
299	472	621
369	120	667
435	414	135
957	126	156
612	337	772
711	681	708
875	583	773
122	562	986
750	46	917
774	798	634
402	72	768
50	710	551
402	254	82
693	522	12
762	267	415
956	509	217
977	899	161
385	196	406
20	30	38
482	978	704
580	471	704
873	628	291
542	161	939
210	195	228
205	867	259
529	859	162
684	729	990
358	350	706
208	167	984
304	930	278
228	845	407
448	495	182
671	248	75
473	476	665
558	698	305
516	936	425
695	871	958
504	268	107
842	77	592
361	847	513
875	507	587
720	439	371
36	833	77
183	179	626
393	429	231
287	397	960
41	445	234
469	645	462
266	569	55
370	586	475
487	714	972
965	992	906
226	195	994
109	470	178
390	335	507
459	208	901
528	175	419
938	591	175
135	431	495
680	184	107
459	439	189
37	133	567
42	251	735
399	694	65
605	356	888
985	212	628
960	70	534
860	750	118
241	593	947
734	205	438
2	783	793
632	676	733
330	233	38
128	821	975
945	241	811
826	915	200
430	543	859
522	781	106
969	467	215
321	435	900
965	400	868
807	989	717
215	841	148
919	388	998
279	488	905
940	636	664
341	707	754
560	448	687
594	209	660
543	339	866
716	198	979
279	836	133
28	734	373
820	37	200
149	717	601
670	124	981
673	502	569
272	509	978
153	164	745
609	7	611
644	761	818
267	714	204
205	843	474
957	122	389
682	359	454
895	173	233
838	437	636
695	413	936
28	425	324
461	424	141
5	854	105
277	498	619
688	769	818
937	554	139
846	700	642
181	595	732
708	113	485
16	863	476
17	988	128
905	670	183
541	251	65
754	857	654
821	822	225
332	51	751
726	182	502
698	799	88
944	270	161
438	931	336
236	947	382
838	807	543
908	115	838
236	644	262
334	545	278
509	823	835
784	259	32
315	398	737
9	255	983
336	339	259
42	521	303
580	683	397
947	578	576
982	877	694
459	331	98
486	922	797
45	548	432
226	158	945
108	505	630
610	828	445
727	463	42
204	170	333
731	944	262
913	850	246
221	301	436
496	530	178
380	778	59
516	23	974
142	567	34
465	287	267
79	274	829
930	89	54
229	196	863
769	148	980
163	505	773
624	232	560
63	678	179
846	958	224
472	982	639
738	10	486
726	98	936
644	949	459
177	241	110
903	845	890
623	386	227
817	272	727
223	916	75
232	763	348
95	541	809
849	864	814
789	917	116
967	575	319
894	729	549
569	919	345
879	3	688
155	454	686
274	191	929
334	977	609
410	196	987
264	452	86
226	371	333
845	678	785
876	416	550
812	498	55
577	868	865
482	399	593
593	657	248
512	228	526
697	693	844
597	926	757
168	754	308
871	345	474
822	530	522
657	880	921
879	117	837
790	477	358
771	225	798
60	788	425
229	93	495
827	870	464
302	741	778
748	327	737
582	227	572
489	796	204
650	896	313
114	348	686
933	583	106
355	596	839
609	716	234
369	738	810
60	298	673
419	794	183
598	345	259
718	423	237
82	667	568
168	307	814
989	177	244
344	857	362
760	684	633
867	945	828
524	639	725
169	924	160
171	889	577
434	731	592
729	292	644
808	787	100
465	563	2
728	309	542
646	455	181
303	597	662
308	308	300
340	287	94
733	177	762
243	646	596
811	169	943
285	522	446
223	703	34
402	537	67
451	744	599
444	19	999
906	619	750
998	597	699
481	490	550
325	533	548
887	267	210
769	150	403
652	423	399
796	334	381
820	511	900
859	985	11
322	533	991
758	968	460
773	42	124
875	261	141
543	13	56
21	89	944
834	156	207
25	827	112
970	331	239
325	391	501
373	66	620
613	868	209
512	71	736
248	313	986
177	508	7
427	945	177
143	258	914
804	995	559
183	551	894
334	136	814
112	892	147
921	946	542
721	164	380
995	240	661
761	308	329
185	527	792
365	503	551
207	368	431
507	119	183
606	285	657
848	66	961
966	457	839
405	880	286
449	405	991
495	444	247
987	561	94
608	741	603
804	388	619
672	595	168
871	323	355
558	679	304
211	462	781
562	387	302
581	85	441
334	635	246
688	201	547
718	436	423
771	446	684
141	271	917
43	890	755
320	518	11
983	838	596
339	393	248
261	306	514
205	752	579
167	348	684
615	331	924
143	261	14
445	978	514
245	257	788
862	148	413
566	132	347
440	742	801
723	268	881
956	51	860
741	590	194
163	592	537
601	258	728
25	346	161
790	160	801
643	270	795
470	377	692
41	863	862
597	895	950
653	394	62
180	51	75
437	404	818
834	951	886
194	362	166
422	771	913
450	15	101
553	414	497
526	894	728
652	362	769
553	341	625
203	5	565
461	282	760
255	217	85
171	320	189
751	925	633
204	521	278
657	259	301
352	341	809
486	591	551
825	806	604
745	674	891
122	29	130
431	734	352
783	545	158
666	927	887
859	659	622
473	947	796
721	543	463
513	485	18
328	253	949
619	130	23
741	665	187
345	588	648
640	48	232
358	902	839
448	663	517
847	875	38
677	872	921
736	707	926
853	584	240
797	388	317
779	410	951
738	868	847
380	224	599
229	470	216
214	462	634
46	77	462
734	572	549
363	42	586
728	840	957
433	134	572
264	409	263
965	882	572
959	986	467
265	536	807
558	798	64
86	871	801
942	421	70
134	990	142
482	196	501
787	466	127
937	728	705
20	542	187
244	550	127
58	90	538
430	247	339
597	542	77
651	561	644
554	655	703
132	61	925
524	944	813
934	600	924
155	312	92
82	643	379
566	967	886
665	442	172
629	42	793
87	501	694
438	792	747
450	650	834
256	849	688
123	309	501
517	665	715
213	465	990
55	391	597
629	74	309
686	14	5
504	13	598
257	934	886
824	657	738
411	817	63
967	772	620
26	347	227
869	352	306
950	976	186
815	583	662
665	983	897
913	46	655
610	813	598
413	805	984
954	268	790
106	989	334
436	926	904
0	658	760
96	479	284
157	501	694
174	262	61
213	88	295
239	659	945
316	206	69
694	739	84
885	294	546
779	502	791
898	396	752
329	832	719
364	914	866
930	320	811
926	786	69
117	919	832
629	541	800
142	786	757
600	72	664
900	377	520
228	743	129
429	872	363
387	712	940
213	633	337
300	843	38
59	343	801
937	769	483
363	143	941
865	918	368
412	444	515
896	854	435
963	866	523
37	229	158
728	36	117
262	579	57
875	940	588
680	970	189
99	760	852
205	133	356
175	770	760
624	174	544
298	63	656
757	388	509
855	537	756
284	813	99
667	679	228
752	469	962
182	146	932
902	651	281
570	664	802
587	812	604
384	716	219
109	204	930
337	182	803
334	731	225
756	316	201
344	98	97
938	343	745
451	277	550
920	124	101
266	173	887
25	744	363
48	215	523
975	150	455
777	352	296
54	990	886
508	471	596
226	704	245
83	13	502
109	652	598
260	589	701
287	366	650
603	297	585
321	63	371
995	903	809
877	694	575
815	186	139
796	340	686
260	250	83
498	164	65
904	982	578
72	609	361
222	647	279
437	585	632
829	440	764
53	293	912
547	19	439
326	589	162
964	773	137
388	998	698
633	798	736
941	394	636
534	106	195
279	434	329
296	141	377
344	133	140
673	329	140
859	413	5
756	779	224
700	333	58
548	74	541
105	686	437
977	98	84
645	68	319
486	943	831
731	849	804
252	316	75
880	140	86
951	975	176
619	104	355
561	858	650
666	360	132
800	669	55
449	625	886
40	282	415
881	120	719
723	733	149
74	874	891
702	491	239
179	110	131
754	938	485
99	103	357
411	682	737
137	439	224
676	11	938
84	368	535
126	169	209
724	37	397
208	567	458
890	72	454
928	78	330
513	185	158
129	453	67
284	163	44
511	708	638
294	418	454
817	556	90
927	312	32
275	97	477
371	123	155
778	949	482
350	739	754
49	986	867
203	789	860
904	455	111
588	387	594
418	421	844
411	241	834
134	503	15
325	518	491
257	170	100
991	868	983
175	40	636
974	563	889
2	668	603
733	748	271
15	787	273
706	905	871
976	489	281
679	170	363
282	591	35
329	788	571
789	566	128
877	329	392
469	923	107
406	746	229
696	68	26
534	805	638
951	821	763
344	468	927
306	517	237
224	719	208
108	258	416
330	398	113
588	878	584
958	225	590
149	533	526
370	380	648
229	33	220
346	88	564
649	512	927
761	15	751
78	861	103
321	511	90
605	844	296
981	447	888
665	664	854
462	34	232
430	649	496
987	340	601
947	216	430
884	955	457
545	213	545
584	319	50
979	735	363
376	322	839
608	510	373
716	331	598
748	434	301
412	841	223
16	732	583
579	354	549
470	545	792
298	223	158
516	515	405
192	768	329
168	9	949
183	151	45
893	444	109
580	202	480
384	467	986
811	633	648
868	29	306
847	30	496
298	732	680
688	363	356
531	855	981
293	653	399
8	785	627
870	347	483
20	340	636
514	772	691
167	620	240
591	813	354
546	142	712
732	636	948
387	1	252
472	234	913
719	709	497
297	43	791
728	810	438
978	152	588
695	866	258
280	618	997
944	976	992
968	164	284
471	717	475
764	666	177
53	343	791
63	231	832
188	957	907
704	441	592
196	285	900
477	75	43
176	793	242
786	215	533
276	149	544
77	364	951
992	87	625
272	294	493
867	57	582
139	70	498
670	384	906
424	749	871
849	410	248
985	627	256
252	459	655
945	38	715
510	277	48
343	120	183
713	212	96
3	786	54
702	635	236
22	964	999
185	920	486
738	169	425
516	560	383
434	585	920
985	198	35
864	379	250
545	622	442
245	113	654
181	403	604
603	550	2
60	581	131
986	806	873
586	273	99
807	37	985
6	872	186
751	841	374
497	524	154
319	594	970
697	78	753
453	864	51
699	747	85
51	467	24
137	17	873
666	995	828
214	193	433
825	663	807
208	601	364
488	998	519
910	534	990
694	875	881
513	190	797
933	976	192
718	836	549
298	987	638
84	119	437
15	441	59
919	191	646
612	952	218
511	377	224
706	722	709
813	442	518
123	491	700
273	457	224
737	839	8
86	839	682
71	492	510
993	705	71
726	930	518
881	290	381
709	684	115
853	778	316
464	835	374
499	677	297
26	37	572
187	597	126
931	864	611
894	418	229
244	886	679
489	374	231
147	171	656
601	17	752
246	828	361
971	543	672
156	277	207
359	243	284
752	90	441
130	100	345
539	132	735
856	456	959
234	380	385
516	631	380
617	195	352
832	77	545
931	24	980
678	787	93
510	755	958
150	277	525
297	154	768
113	789	433
421	388	449
875	507	719
912	427	45
153	511	328
538	86	712
554	486	673
468	236	557
279	413	857
203	236	111
746	485	968
169	39	768
45	497	686
461	187	768
157	800	160
805	887	107
893	816	7
182	739	418
197	820	706
263	646	914
255	880	431
176	952	502
567	99	992
557	968	580
243	47	45
148	356	113
733	331	446
744	891	903
781	926	682
47	458	207
942	285	805
79	990	848
998	595	262
142	801	378
184	902	628
996	569	193
574	580	111
168	781	196
943	444	639
210	166	388
527	317	101
652	894	65
905	427	279
74	11	6
370	540	963
977	606	426
792	250	996
982	176	19
881	365	124
770	64	268
526	111	323
266	761	117
329	502	14
22	326	62
492	448	51
566	167	50
549	713	213
921	946	260
648	297	33
354	827	290
599	303	360
648	230	679
860	603	159
539	684	402
575	185	261
520	808	876
675	375	48
76	986	221
907	61	772
369	335	657
867	444	578
528	365	325
261	891	339
347	297	787
792	940	973
637	791	133
555	495	44
631	96	676
9	981	448
965	862	163
25	537	802
516	965	306
596	22	506
819	535	48
833	618	566
939	484	617
433	3	125
384	681	144
666	935	955
760	82	862
989	588	229
855	722	361
52	81	623
82	202	49
182	238	943
43	581	863
634	443	657
367	60	327
98	691	465
824	158	398
242	496	496
474	268	943
938	979	169
393	359	193
329	403	835
590	839	122
808	389	301
891	994	789
926	221	836
341	356	549
213	76	423
484	442	503
790	643	964
180	928	837
765	49	406
235	244	159
776	629	212
412	481	147
555	927	911
582	584	178
754	918	526
169	693	157
325	689	220
100	475	886
873	570	589
478	977	931
916	187	253
432	265	841
966	589	200
940	482	749
432	300	139
240	613	474
390	545	445
179	155	784
599	374	419
565	446	829
240	571	780
49	604	593
186	917	524
852	37	487
759	989	429
551	427	465
292	967	357
741	931	404
111	586	124
84	820	238
915	806	351
513	337	313
900	257	109
977	96	777
491	826	161
279	922	595
657	65	122
943	101	510
471	979	938
11	227	655
946	969	415
999	290	314
140	934	725
10	432	398
297	308	238
173	134	8
122	70	900
207	385	602
164	941	758
609	434	180
826	539	368
23	733	678
450	712	952
392	263	886
676	279	480
630	509	320
223	89	912
199	142	411
682	650	92
529	447	741
773	651	960
412	50	676
547	95	861
10	593	995
108	317	412
247	976	361
146	436	912
785	526	361
831	429	59
307	787	888
428	120	900
330	789	294
62	327	535
590	416	612
360	378	75
229	521	609
816	962	595
379	56	835
768	930	890
733	326	4
138	421	327
352	57	134
738	162	938
597	791	796
637	9	722
639	306	263
23	497	343
458	812	236
683	429	534
782	434	388
123	639	453
907	752	663
914	285	908
248	504	635
386	864	297
950	261	22
726	294	82
149	442	298
243	166	29
955	757	498
462	1	951
100	698	635
175	566	27
758	226	651
615	442	615
321	474	632
701	540	80
337	559	366
176	775	845
804	932	370
747	341	312
172	66	469
40	730	178
841	209	273
990	314	393
217	57	460
641	929	125
381	934	760
647	265	327
454	718	174
300	283	814
441	761	799
955	143	516
555	797	627
948	897	179
488	671	803
900	896	538
80	33	591
640	207	442
808	182	222
177	173	370
715	539	948
220	5	770
542	511	4
853	328	324
392	745	92
771	197	526
40	224	605
232	966	12
166	408	203
355	641	391
495	21	257
637	64	726
692	912	628
177	898	82
231	126	459
152	939	428
318	2	100
409	924	715
386	48	656
449	768	604
192	84	6
862	985	181
82	188	408
41	497	119
81	832	732
93	826	101
562	187	453
833	213	311
165	652	834
762	24	730
217	678	754
937	970	915
307	497	281
164	792	750
815	953	790
441	527	573
951	389	394
427	675	99
693	152	188
994	40	621
356	846	585
45	104	838
143	845	881
649	963	795
453	614	930
206	205	165
768	469	668
984	744	316
499	572	178
232	894	278
739	545	478
580	273	524
146	285	975
628	780	622
150	273	225
716	803	80
377	353	82
75	607	892
31	361	242
980	495	228
470	775	640
958	621	481
6	963	255
185	617	725
400	43	426
926	303	71
525	292	266
31	521	495
813	325	420
818	426	270
536	723	242
822	373	613
544	613	660
439	283	543
115	576	858
407	595	293
276	586	849
988	392	805
974	958	406
806	553	771
539	758	30
913	488	288
510	912	60
461	913	982
388	245	23
462	2	6
85	666	46
604	560	982
796	594	324
921	12	758
35	952	846
985	174	823
229	797	101
793	65	949
189	434	314
741	936	187
970	759	901
86	447	355
645	150	404
268	395	412
695	448	322
169	661	133
589	134	639
309	543	38
449	724	581
259	124	787
915	917	312
87	325	221
184	964	983
210	427	149
77	568	830
139	457	867
328	448	810
274	949	52
668	140	770
134	32	912
850	328	65
587	233	167
874	283	895
317	842	369
200	248	105
782	336	758
127	572	852
219	656	633
659	631	420
369	450	64
55	130	348
34	930	464
477	522	809
80	441	216
541	197	725
662	194	849
69	688	974
